item_id,item_name,brand,desc_item,i_type,likes,dislikes,exp_date,spm_id,cost,department,size
4109,Quisque ornare tortor,National,ISOTONIC DRINKS MULTI-SERVE,ISOTONIC DRINKS,,,7/31/2020,1,88.13,GROCERY,64 OZ
4110,"nec,",Private,EGGS - JUMBO,EGGS,,,5/9/2021,1,54.94,GROCERY,1 DOZEN
4111,faucibus. Morbi vehicula.,Private,LEAN,BEEF,,,3/12/2021,1,87.94,MEAT,5 LB
4112,lacus. Quisque purus,Private,PASTA: CANNED,MEAT - SHELF STABLE,,,12/13/2020,1,88.18,GROCERY,15 OZ
4113,"erat nonummy ultricies ornare, elit",National,YOGURT MULTI-PACKS,YOGURT,,,9/19/2020,1,99.17,GROCERY,4 PK
4114,dui augue eu tellus. Phasellus,National,SPAGHETTI DRY,DRY NOODLES/PASTA,,,9/8/2020,1,19.22,GROCERY,16 OZ
4115,natoque penatibus,National,KIDS CEREAL,COLD CEREAL,,,8/3/2020,1,75.91,GROCERY,17 OZ
4116,lacus. Ut nec,National,REFRIGERATED PUDDING,MISC. DAIRY,,,7/3/2020,1,58.4,GROCERY,6-3.5 OZ
4117,Sed id risus,Private,SAL: DESSERTS-PREPACK,SALADS/DIPS,,,11/6/2020,1,22.89,DELI,12 OZ
4118,"pharetra nibh. Aliquam ornare,",National,BEERALEMALT LIQUORS,BEERS/ALES,,,8/19/2020,1,31.46,GROCERY,12 OZ
4119,Nulla,National,PICKLES,PICKLE/RELISH/PKLD VEG,,,8/7/2020,1,62.17,GROCERY,16 OZ
4120,"convallis erat,",National,BEERALE -NON ALCOHOLIC,BEERS/ALES,,,5/19/2021,1,38,GROCERY,6-12 OZ
4121,volutpat. Nulla facilisis. Suspendisse commodo,National,CORN,VEGETABLES - SHELF STABLE,,,2/3/2021,1,58.53,GROCERY,11 OZ.
4122,lobortis,National,TRAY PACK/CHOC CHIP COOKIES,COOKIES/CONES,,,4/20/2021,1,68.06,GROCERY,14 OZ
4123,mauris id sapien.,National,FIRST AID MEDICATIONS,FIRST AID PRODUCTS,,,4/4/2021,1,99.74,DRUG GM, 
4124,egestas.,National,BEERALEMALT LIQUORS,BEERS/ALES,,,12/22/2020,1,38.75,GROCERY,12/12 OZ
4125,Vestibulum ante ipsum primis in,Private,SEAFOOD-FRZ-RAW FILLETS,SEAFOOD - FROZEN,,,11/12/2020,1,4.72,SEAFOOD-PCKGD,2 LB
4126,faucibus,National,OLIVE OIL,SHORTENING/OIL,,,10/5/2020,1,81.23,GROCERY,8.5 OZ
4127,mauris sagittis placerat. Cras dictum,Private,YOGURT NOT MULTI-PACKS,YOGURT,,,8/11/2020,1,67.56,GROCERY,6 OZ
4128,Sed dictum. Proin eget odio.,National,TUNA,SEAFOOD - SHELF STABLE,,,1/9/2021,1,58.57,GROCERY,5.5 OZ
4129,ullamcorper. Duis,National,CHEESE: NATURAL BULK,CHEESES,,,3/30/2021,1,54.44,DELI, 
4130,ligula. Aenean euismod mauris eu,National,CHICKEN BREAST BONE IN,CHICKEN,,,8/3/2020,1,65.08,MEAT, 
4131,Fusce mollis.,National,NON-CARB FLVRD DRNKNG/MNRL WAT,WATER - CARBONATED/FLVRD DRINK,,,10/31/2020,1,50.41,GROCERY,96 OZ
4132,Curabitur sed tortor. Integer aliquam,Private,SOFT DRINKS 20PK&24PK CAN CARB,SOFT DRINKS,,,12/7/2020,1,98.92,GROCERY,24 PK
4133,Aliquam fringilla cursus purus.,National,BEVERAGE WINES,MISC WINE,,,8/28/2020,1,16.12,GROCERY, 
4134,eu tempor erat neque non,National,BETTER FOR YOU,HOT DOGS,,,11/17/2020,1,94.76,MEAT-PCKGD,16 OZ
4135,sed pede nec,National,FIGHTING VARIETAL WINES,DOMESTIC WINE,,,9/29/2020,1,16.32,GROCERY,1.5 LTR
4136,"mauris. Integer sem elit, pharetra",National,BEERALEMALT LIQUORS,BEERS/ALES,,,7/26/2020,1,20.71,GROCERY,6-12 OZ
4137,Proin vel,National,CREAM CHEESE,CHEESE,,,9/17/2020,1,25.26,GROCERY,8 OZ
4138,"eu, euismod",National,CORN,VEGETABLES - SHELF STABLE,,,10/19/2020,1,53.14,GROCERY,14.75 OZ
4139,"magna, malesuada",National,COLD AND FLU - PSE,COLD AND FLU,,,8/30/2020,1,36.85,DRUG GM,10 CT
4140,sed turpis nec mauris blandit,National,CANNED CAT FOOD (9 LIVES/FRISK,CAT FOOD,,,3/24/2021,1,78.77,GROCERY,5.5 OZ
4141,non arcu. Vivamus sit amet,National,POULTRY,LUNCHMEAT,,,12/5/2020,1,64.48,MEAT-PCKGD,1 LB
4142,"Duis mi enim, condimentum",Private,GELATIN,DRY MIX DESSERTS,,,7/28/2020,1,31.56,GROCERY,.3 OZ
4143,"eu,",National,BAGELS,BAKED BREAD/BUNS/ROLLS,,,12/19/2020,1,1.49,GROCERY,20 OZ
4144,"bibendum sed, est. Nunc",National,WOMEN S GENERAL-MAGAZINE,MAGAZINE,,,9/24/2020,1,64.63,DRUG GM, 
4145,"risus,",National,POTATOES RUSSET (BULK&BAG),POTATOES,,,5/21/2021,1,5.81,PRODUCE,60 CT
4146,"ullamcorper eu, euismod",National,GARLIC JAR,HERBS,,,9/4/2020,1,18.5,PRODUCE,4.5 OZ
4147,eu,National,FLUID MILK WHITE ONLY,FLUID MILK PRODUCTS,,,3/3/2021,1,57.05,GROCERY,16 OZ
4148,Duis dignissim,National,SW GDS:DONUTS,BAKED SWEET GOODS,,,1/24/2021,1,8.27,GROCERY,10 OZ
4149,lacus.,National,FRUIT SNACKS,CONVENIENT BRKFST/WHLSM SNACKS,,,9/18/2020,1,67.95,GROCERY,5 OZ
4150,Aenean massa. Integer vitae nibh.,Private,AIR CARE - AEROSOLS,AIR CARE,,,4/27/2021,1,58.95,GROCERY,9 OZ
4151,"lorem ut aliquam iaculis, lacus",Private,FRZN OJ&OJ SUBSTITUTES (OVER 5,FRZN JCE CONC/DRNKS,,,2/1/2021,1,16.06,GROCERY,16 OZ
4152,Nulla semper tellus id nunc,Private,TOMATOES WHOLE,VEGETABLES - SHELF STABLE,,,10/3/2020,1,81.93,GROCERY,14.5 OZ
4153,Integer,National,DAIRY CASE 100% PURE JUICE - O,REFRGRATD JUICES/DRNKS,,,1/18/2021,1,30.19,GROCERY,89 OZ
4154,risus.,National,PATTIES - RAW,BREAKFAST SAUSAGE/SANDWICHES,,,3/21/2021,1,88.74,MEAT-PCKGD,9.6 OZ
4155,Suspendisse sed dolor.,Private,IWS SINGLE CHEESE,CHEESE,,,3/11/2021,1,69.39,GROCERY,8 OZ
4156,sodales nisi,National,FIGHTING VARIETAL WINES,DOMESTIC WINE,,,4/30/2021,1,69.3,GROCERY,750 ML
4157,tempus risus. Donec egestas. Duis,National,SANDWICH COOKIES,COOKIES/CONES,,,6/4/2021,1,57.08,GROCERY,18 OZ
4158,justo sit amet nulla. Donec,National,DRY SOUP,SOUP,,,9/18/2020,1,33.31,GROCERY,2 CT
4159,tincidunt nibh. Phasellus nulla.,National,LUNCH COMBO,LUNCHMEAT,,,12/3/2020,1,24.55,MEAT-PCKGD,12.45 OZ
4160,commodo auctor velit.,National,GROUND COFFEE,COFFEE,,,5/17/2021,1,60.69,GROCERY,11.3 OZ
4161,"semper et,",National,LEMON JUICE & LIME JUICE (OVER,CANNED JUICES,,,11/27/2020,1,5.44,GROCERY,15 OZ
4162,magna.,National,ALL FABRIC LIQUID BLEACH,BLEACH,,,1/8/2021,1,38.48,GROCERY,66 OZ
4163,condimentum,Private,MAINSTREAM WHITE BREAD,BAKED BREAD/BUNS/ROLLS,,,5/26/2021,1,25.21,GROCERY,20OZ
4164,nunc sed,National,GRATED CHEESE,CHEESE,,,8/26/2020,1,90.49,GROCERY,8 OZ
4165,luctus et ultrices posuere,National,PIZZA/TRADITIONAL,FROZEN PIZZA,,,2/24/2021,1,67.78,GROCERY,20 OZ
4166,"mi, ac mattis",National,ALKALINE BATTERIES,BATTERIES,,,2/20/2021,1,88.76,DRUG GM,2 CT
4167,cubilia Curae Donec tincidunt. Donec,National,GRAPE JUICE (OVER 50% JUICE),CANNED JUICES,,,8/9/2020,1,66.24,GROCERY,46 OZ
4168,luctus lobortis.,Private,SPICES & SEASONINGS,SPICES & EXTRACTS,,,1/31/2021,1,22.6,GROCERY,39 OZ
4169,"in, dolor. Fusce",Private,MAINSTREAM,PASTA SAUCE,,,7/20/2020,1,89.92,GROCERY,26 OZ.
4170,dictum ultricies ligula. Nullam enim.,National,IWS SINGLE CHEESE,CHEESE,,,1/23/2021,1,6.14,GROCERY,12 OZ
4171,"Mauris vestibulum, neque",Private,TRADITIONAL,ICE CREAM/MILK/SHERBTS,,,5/13/2021,1,44.17,GROCERY,56 OZ
4172,sit amet lorem semper auctor.,Private,SOFT DRINKS 12/18&15PK CAN CAR,SOFT DRINKS,,,5/16/2021,1,31.39,GROCERY,12 OZ
4173,Nullam feugiat,Private,POURABLE SALAD DRESSINGS,SALD DRSNG/SNDWCH SPRD,,,7/30/2020,1,7.24,GROCERY,16 OZ
4174,dictum sapien. Aenean massa.,National,SELECT BEEF,BEEF,,,4/4/2021,1,56.94,MEAT, 
4175,massa.,National,RTS SOUP: CHUNKY/HOMESTYLE ET,SOUP,,,4/16/2021,1,24.74,GROCERY,19 OZ
4176,"convallis, ante lectus",Private,MEAT: TURKEY PPK/PRESLC,DELI MEATS,,,1/13/2021,1,78.95,DELI,7 OZ
4177,mauris. Integer sem,National,RTS SOUP: CHUNKY/HOMESTYLE ET,SOUP,,,12/11/2020,1,58.07,GROCERY,18.8 OZ
4178,amet massa. Quisque,Private,SHREDDED CHEESE,CHEESE,,,5/16/2021,1,50.21,GROCERY,6 OZ
4179,amet,Private,MACARONI & CHEESE DNRS,DINNER MXS:DRY,,,2/13/2021,1,28.54,GROCERY,12 OZ
4180,nonummy ipsum non,National,WAFFLES/PANCAKES/FRENCH TOAST,FRZN BREAKFAST FOODS,,,5/3/2021,1,38.52,GROCERY,16.4 OZ
4181,dignissim magna,National,RICE SIDE DISH MIXES DRY,DRY BN/VEG/POTATO/RICE,,,10/21/2020,1,72.82,GROCERY,10 OZ
4182,Curabitur egestas nunc sed,National,LIQUID DISH DETERGENT,DISHWASH DETERGENTS,,,5/15/2021,1,34.19,GROCERY,25 OZ
4183,lectus,Private,SEAFOOD-FRZ-IQF RAW SHRIMP RW,SEAFOOD - FROZEN,,,10/22/2020,1,52.75,SEAFOOD-PCKGD,1 LB
4184,arcu. Nunc,Private,SOUP CRACKERS (SALTINE/OYSTER),CRACKERS/MISC BKD FD,,,2/13/2021,1,31.06,GROCERY,16 OZ
4185,"non, sollicitudin a, malesuada",National,HERBS CILANTO,HERBS,,,1/6/2021,1,95.41,PRODUCE,30 CT
4186,"ac, feugiat non,",National,MEAT: HAM PPK/PRSLC,DELI MEATS,,,9/19/2020,1,44.67,DELI,8 OZ
4187,dictum sapien. Aenean,National,SEAFOOD-FRZ-RW-ALL,SEAFOOD - FROZEN,,,5/23/2021,1,47.22,SEAFOOD, 
4188,nulla at sem molestie,National,GARLIC WHOLE CLOVES,HERBS,,,6/4/2021,1,72,PRODUCE,180 CT
4189,fermentum,National,ASEPTIC PACK JUICE AND DRINKS,CANNED JUICES,,,1/12/2021,1,15.74,GROCERY,10/6.75 OZ
4190,ridiculus,Private,FRZN OJ&OJ SUBSTITUTES (OVER 5,FRZN JCE CONC/DRNKS,,,12/8/2020,1,94.45,GROCERY,12 OZ
4191,convallis dolor. Quisque tincidunt pede,National,SEMI-SOLID SALAD DRESSING MAY,SALD DRSNG/SNDWCH SPRD,,,4/5/2021,1,23.89,GROCERY,16 OZ
4192,aliquet diam. Sed,National,BABY FOOD JUNIOR ALL BRANDS,BABY FOODS,,,7/20/2020,1,71.61,DRUG GM, 
4193,ornare. In,National,KIDS CEREAL,COLD CEREAL,,,8/18/2020,1,25.81,GROCERY,11.5 OZ
4194,lectus ante,National,REFRIGERATED SPECILATY ROLLS,REFRGRATD DOUGH PRODUCTS,,,1/19/2021,1,29.46,GROCERY,8 CT
4195,fringilla.,National,KIDS CEREAL,COLD CEREAL,,,3/5/2021,1,37.93,GROCERY,12.8 OZ
4196,orci. Donec nibh. Quisque,Private,PLSTC CTLRYTBLCLTHSTTHPKSST,PAPER HOUSEWARES,,,4/7/2021,1,34.2,GROCERY,24 CT
4197,Morbi non sapien molestie orci,National,FRZN GARLIC BREAD/TOAST/STICKS,FROZEN BREAD/DOUGH,,,9/18/2020,1,86.57,GROCERY,11.25 OZ
4198,vel,National,MARGARINE: TUBS AND BOWLS,MARGARINES,,,10/28/2020,1,52.75,GROCERY,16 OZ
4199,Morbi,Private,DAIRY CASE 100% PURE JUICE - O,REFRGRATD JUICES/DRNKS,,,5/11/2021,1,10.88,GROCERY, 
4200,Sed,National,FROZEN FRUIT PIES  & COBBLERS,FROZEN PIE/DESSERTS,,,3/24/2021,1,24.4,GROCERY,49 OZ
4201,molestie tellus. Aenean,National,PREMIUM BREAD,BAKED BREAD/BUNS/ROLLS,,,12/17/2020,1,97.56,GROCERY,24 OZ
4202,mi lacinia mattis.,National,SELECT BEEF,BEEF,,,8/19/2020,1,87.9,MEAT, 
4203,eu turpis. Nulla aliquet. Proin,National,RAZORS AND BLADES,SHAVING CARE PRODUCTS,,,11/9/2020,1,74.65,DRUG GM, 
4204,Quisque ac,National,CONDENSED SOUP,SOUP,,,11/9/2020,1,39.35,GROCERY,26 OZ
4205,Cras,National,CANDY,CANDY - PACKAGED,,,11/3/2020,1,98.25,DRUG GM,20 OZ
4206,"magna. Nam ligula elit,",National,DISPOSABLE FOILWARE,SPRING/SUMMER SEASONAL,,,3/23/2021,1,35.8,DRUG GM, 
4207,nec ante,National,MAINSTREAM,PASTA SAUCE,,,9/25/2020,1,58.43,GROCERY,26 OZ
4208,mauris blandit,Private,CHIX: ROTISSERIE (HOT),CHICKEN/POULTRY,,,2/27/2021,1,5.55,DELI, 
4209,eu sem.,Private,FRZN CONC UNDER 50% JUICE,FRZN JCE CONC/DRNKS,,,8/19/2020,1,29.05,GROCERY,12 OZ
4210,"dis parturient montes, nascetur",National,SWEET GOODS - FULL SIZE,BAKED SWEET GOODS,,,12/1/2020,1,98.88,GROCERY,13 OZ
4211,penatibus et magnis,National,SPRING WATER,WATER - CARBONATED/FLVRD DRINK,,,2/13/2021,1,56.94,GROCERY,405.6 OZ
4212,"Donec tempor,",Private,SANDWICHES - (COLD),SANDWICHES,,,11/7/2020,1,62.83,DELI, 
4213,fringilla,National,SFT DRNK MLT-PK BTL CARB (EXCP,SOFT DRINKS,,,10/5/2020,1,45.01,GROCERY,16.9 OZ
4214,odio,National,FEM. HYGN. TAMPONS,FEMININE HYGIENE,,,3/20/2021,1,89.61,DRUG GM, 
4215,non arcu. Vivamus sit amet,National,SOUTH AMERICAN WINES,IMPORTED WINE,,,3/28/2021,1,38.11,GROCERY, 
4216,eu elit. Nulla facilisi. Sed,National,SS ECONOMY ENTREES/DINNERS ALL,FRZN MEAT/MEAT DINNERS,,,5/3/2021,1,98.61,GROCERY,8.5 OZ
4217,"egestas a, dui. Cras pellentesque.",Private,MISCELLANEOUS CHEESE,CHEESE,,,11/15/2020,1,16.65,GROCERY,4 OZ
4218,eget odio. Aliquam vulputate ullamcorper,National,ALKALINE BATTERIES,BATTERIES,,,3/27/2021,1,54.96,DRUG GM, 
4219,eget odio.,National,CANDY BARS (SINGLES)(INCLUDING,CANDY - CHECKLANE,,,7/30/2020,1,11.3,DRUG GM, 
4220,"Fusce dolor quam, elementum",National,RTS SOUP: CHUNKY/HOMESTYLE ET,SOUP,,,5/29/2021,1,10.48,GROCERY,15 OZ
4221,accumsan interdum libero,Private,SFT DRNK 2 LITER BTL CARB INCL,SOFT DRINKS,,,4/17/2021,1,11.64,GROCERY,2 LTR
4222,eu turpis. Nulla,National,BREAST - BONELESS(IQF),MEAT - MISC,,,1/4/2021,1,42.07,MEAT-PCKGD,2.5 LB
4223,In condimentum.,Private,CORN,VEGETABLES - SHELF STABLE,,,10/29/2020,1,34.08,GROCERY,11 OZ
4224,"Integer sem elit, pharetra",Private,ICE CREAM SANDWICHES,FRZN NOVELTIES/WTR ICE,,,11/25/2020,1,23.65,GROCERY,16 CT
4225,fames ac turpis egestas. Aliquam,National,SOFT DRINKS 12/18&15PK CAN CAR,SOFT DRINKS,,,9/16/2020,1,63.82,GROCERY,12 OZ
4226,"Curabitur consequat, lectus sit",National,SS ECONOMY ENTREES/DINNERS ALL,FRZN MEAT/MEAT DINNERS,,,11/18/2020,1,38.04,GROCERY,9.9 OZ
4227,eget,Private,GREEN OLIVES,OLIVES,,,10/21/2020,1,87.45,GROCERY,14 OZ
4228,"id,",National,SFT DRNK MLT-PK BTL CARB (EXCP,SOFT DRINKS,,,1/30/2021,1,64.24,GROCERY,16.9 OZ
4229,"lacinia at, iaculis quis, pede.",Private,WAFFLES/PANCAKES/FRENCH TOAST,FRZN BREAKFAST FOODS,,,10/28/2020,1,89.57,GROCERY,12CT/16.5
4230,et magnis dis,National,ASEPTIC PACK JUICE AND DRINKS,CANNED JUICES,,,11/4/2020,1,90.61,GROCERY,200  ML
4231,"purus, accumsan",Private,TORTILLA/NACHO CHIPS,BAG SNACKS,,,12/7/2020,1,78.88,GROCERY,20 OZ
4232,lobortis mauris. Suspendisse aliquet,National,LAYER CAKE MIX,BAKING MIXES,,,11/16/2020,1,95.55,GROCERY,18.25 OZ
4233,vulputate ullamcorper magna.,National,CANNED CAT FOOD (9 LIVES/FRISK,CAT FOOD,,,1/3/2021,1,78.23,GROCERY,5.5 OZ
4234,molestie,National,NATURAL CHEESE EXACT WT CHUNKS,CHEESE,,,1/4/2021,1,62.13,GROCERY,8 OZ
4235,quis diam. Pellentesque habitant morbi,National,LIQUID SOAP,SOAP - LIQUID & BAR,,,7/8/2020,1,73.38,DRUG GM,11.25 OZ
4236,urna et arcu imperdiet,National,MEXICAN PEPPERS CHILIES,HISPANIC,,,1/8/2021,1,36.36,GROCERY,12 OZ
4237,"Proin nisl sem,",Private,MARASCHINO CHERRIES,BAKING NEEDS,,,2/2/2021,1,49.49,GROCERY,16 OZ
4238,Donec,National,ALL FAMILY CEREAL,COLD CEREAL,,,8/10/2020,1,23.03,GROCERY,18 OZ
4239,"sit amet, consectetuer adipiscing",National,POULTRY,LUNCHMEAT,,,8/23/2020,1,32.32,MEAT-PCKGD,6 OZ
4240,rutrum. Fusce,National,PAPER TOWELS & HOLDERS,PAPER TOWELS,,,5/20/2021,1,68.06,GROCERY, 
4241,"non, egestas a,",National,MARGARINE  STICK,MARGARINES,,,5/19/2021,1,59.71,GROCERY,16 OZ
4242,"eu, eleifend nec, malesuada ut,",National,PASTA/RAMEN,PREPARED/PKGD FOODS,,,8/5/2020,1,52.39,NUTRITION,16 OZ
4243,mus. Donec,National,ONIONS YELLOW (BULK&BAG),ONIONS,,,1/17/2021,1,33.24,PRODUCE,25 LB
4244,vitae velit egestas lacinia.,National,MEAT: SAUS DRY PPK/PRSLC,DELI MEATS,,,7/10/2020,1,35.63,DELI,8 OZ
4245,varius. Nam porttitor scelerisque,National,AIR CARE - CONTINUOUS ACTION,AIR CARE,,,1/11/2021,1,85.7,GROCERY,.710 OZ
4246,"sed, sapien.",National,ALL FAMILY CEREAL,COLD CEREAL,,,4/23/2021,1,32.34,GROCERY,14 OZ
4247,sagittis lobortis mauris.,Private,GASOLINE-REG UNLEADED,FUEL,,,8/7/2020,1,6.56,KIOSK-GAS, 
4248,"quis, pede. Suspendisse",National,FRZN BREADED PREPARED CHICK,FROZEN MEAT,,,8/1/2020,1,7.48,MEAT-PCKGD,26 OZ
4249,amet massa. Quisque porttitor,Private,SANDWICH COOKIES,COOKIES/CONES,,,5/27/2021,1,50.07,GROCERY,32 OZ
4250,Vestibulum ante ipsum primis in,Private,GADGETS/TOOLS,KITCHEN GADGETS,,,7/22/2020,1,76.71,DRUG GM, 
4251,"Quisque imperdiet, erat",National,YOGURT NOT MULTI-PACKS,YOGURT,,,5/31/2021,1,63.95,GROCERY,6 OZ
4252,eu lacus. Quisque,National,DAIRY CASE 100% PURE JUICE - O,REFRGRATD JUICES/DRNKS,,,7/28/2020,1,9.74,GROCERY,64 OZ
4253,Aliquam nec enim. Nunc ut,National,LUNCH COMBO,LUNCHMEAT,,,8/21/2020,1,87.1,MEAT-PCKGD,12.2 OZ
4254,"enim, sit amet",National,NON-CRBNTD DRNKING/MNERAL WATE,WATER - CARBONATED/FLVRD DRINK,,,3/15/2021,1,82.42,GROCERY,.5 LTR
4255,fringilla.,Private,PLSTC CTLRYTBLCLTHSTTHPKSST,PAPER HOUSEWARES,,,9/21/2020,1,69.85,GROCERY,24 CT
4256,eu,National,PICKLES,PICKLE/RELISH/PKLD VEG,,,2/3/2021,1,39.01,GROCERY,24 OZ
4257,augue porttitor interdum. Sed auctor,Private,FRZN BOXED VEGETABLES - PLAIN,FRZN VEGETABLE/VEG DSH,,,1/1/2021,1,48.87,GROCERY,10OZ
4258,"feugiat non,",National,PIZZA/PREMIUM,FROZEN PIZZA,,,10/17/2020,1,1.71,GROCERY,34.00 OZ
4259,"pellentesque a, facilisis",Private,SEMI-SOLID SALAD DRESSING MAY,SALD DRSNG/SNDWCH SPRD,,,7/14/2020,1,6.81,GROCERY,11.25 OZ
4260,et malesuada fames,National,FRZN SS PREMIUM ENTREES/DNRS/N,FRZN MEAT/MEAT DINNERS,,,5/26/2021,1,50.21,GROCERY,9.25 OZ
4261,nulla. In,Private,SANDWICH SAUCE HORSERADISH SA,SALD DRSNG/SNDWCH SPRD,,,8/18/2020,1,2.2,GROCERY,11.25 OZ
4262,egestas. Sed,National,PIZZA/PREMIUM,FROZEN PIZZA,,,4/25/2021,1,47.4,GROCERY,12 3/8 OZ
4263,primis in faucibus orci luctus,National,FIGHTING VARIETAL WINES,DOMESTIC WINE,,,3/6/2021,1,64.82,GROCERY,1.5 LTR
4264,erat volutpat. Nulla dignissim. Maecenas,Private,SHREDDED CHEESE,CHEESE,,,3/17/2021,1,11.67,GROCERY,8 OZ
4265,odio tristique,National,ONIONS WHITE (BULK&BAG),ONIONS,,,11/8/2020,1,42.52,PRODUCE,20 LB
4266,pretium neque.,Private,FRUIT BOWL AND CUPS,FRUIT - SHELF STABLE,,,12/2/2020,1,80.04,GROCERY,6/4 OZ
4267,"eu, euismod ac, fermentum",National,YOGURT NOT MULTI-PACKS,YOGURT,,,11/22/2020,1,30.51,GROCERY,6 OZ
4268,"sem, consequat nec,",National,BAKING CUPS,BAKING NEEDS,,,10/1/2020,1,75.8,GROCERY,50 CT
4269,malesuada,National,WATERMELON SEEDLESS WHOLE,MELONS,,,1/7/2021,1,86.05,PRODUCE,6 CT
4270,lorem,National,SHREDDED CHEESE,CHEESE,,,12/22/2020,1,45.89,GROCERY,8 OZ
4271,eros turpis non,Private,GROUND COFFEE,COFFEE,,,2/25/2021,1,63.06,GROCERY,11.5 OZ
4272,Sed id risus quis,National,MACARONI DRY,DRY NOODLES/PASTA,,,6/3/2021,1,69.23,GROCERY,16 OZ
4273,"in, cursus",Private,SWEET GOODS - FULL SIZE,BAKED SWEET GOODS,,,12/4/2020,1,8,GROCERY,6 OZ
4274,scelerisque dui.,National,NOODLES DRY,DRY NOODLES/PASTA,,,12/2/2020,1,15.42,GROCERY,16 OZ
4275,Etiam gravida molestie arcu.,National,REFRIGERATED COOKIES-BREAK N B,REFRGRATD DOUGH PRODUCTS,,,7/12/2020,1,12.54,GROCERY,16 OZ
4276,Nam,National,POULTRY,LUNCHMEAT,,,10/13/2020,1,24.76,MEAT-PCKGD,16 OZ
4277,Aenean eget,Private,TOMATOES: STEWED/DICED/CRMD,VEGETABLES - SHELF STABLE,,,4/28/2021,1,51.6,GROCERY,28 OZ
4278,ut mi. Duis,Private,COUGH SYRP/LOZNG-DRP/XPCTRNT,COLD AND FLU,,,11/21/2020,1,69.34,DRUG GM, 
4279,Proin non massa,National,PIZZA/ECONOMY,FROZEN PIZZA,,,4/29/2021,1,92.85,GROCERY,11.5 OZ
4280,Nam interdum,Private,SOFT DRINK BOTTLE NON-CARB (EX,SOFT DRINKS,,,10/27/2020,1,30.95,GROCERY,2 LTR
4281,"Vivamus nibh dolor, nonummy",National,MISC. FIRST AID PRODUCTS,FIRST AID PRODUCTS,,,4/23/2021,1,90.78,DRUG GM,.31 OZ
4282,consectetuer adipiscing elit.,National,CHEESE CRACKERS (CHEEZ-ITS/GOL,CRACKERS/MISC BKD FD,,,2/18/2021,1,59.38,GROCERY,7.2 OZ
4283,"luctus vulputate, nisi",National,FLOUR: WHITE & SELF RISING,FLOUR & MEALS,,,5/13/2021,1,22.57,GROCERY,5 LB
4284,"montes, nascetur ridiculus",Private,DAIRY CASE 100% PURE JUICE - O,REFRGRATD JUICES/DRNKS,,,12/3/2020,1,95.61,GROCERY,1 GA
4285,"Sed diam lorem, auctor",Private,ROLLS: DINNER,ROLLS,,,5/1/2021,1,89.44,PASTRY, 
4286,dui. Cum sociis natoque penatibus,Private,MAINSTREAM WHITE BREAD,BAKED BREAD/BUNS/ROLLS,,,9/6/2020,1,50.27,GROCERY,20 OZ
4287,leo. Cras vehicula,National,REFRIG DIPS,MILK BY-PRODUCTS,,,9/2/2020,1,13.44,GROCERY,16 OZ
4288,tempor augue ac ipsum. Phasellus,National,DAIRY CASE 100% PURE JUICE OTH,REFRGRATD JUICES/DRNKS,,,5/24/2021,1,13.55,GROCERY,64 OZ
4289,eleifend. Cras,National,NATURAL CHEESE EXACT WT CHUNKS,CHEESE,,,9/30/2020,1,40.19,GROCERY,10 OZ
4290,"arcu iaculis enim, sit amet",Private,PRESERVES JAM MARMALADE,PNT BTR/JELLY/JAMS,,,7/20/2020,1,68.1,GROCERY,32 OZ
4291,lacus. Quisque,Private,PAILS,ICE CREAM/MILK/SHERBTS,,,1/11/2021,1,14.84,GROCERY,4 QT
4292,pede nec ante blandit viverra.,National,FLOUR: WHITE & SELF RISING,FLOUR & MEALS,,,4/26/2021,1,11.5,GROCERY,2 LB
4293,ornare,National,VENDOR SIZE/SINGLE SERVE COOKI,COOKIES/CONES,,,2/12/2021,1,1.92,GROCERY,4 OZ
4294,sit amet ornare lectus,Private,SUGAR,SUGARS/SWEETNERS,,,10/23/2020,1,23.06,GROCERY,100 CT
4295,neque.,National,CANTALOUPE WHOLE,MELONS,,,4/18/2021,1,43.7,PRODUCE,9-10CT
4296,Nunc,Private,FLUID MILK,REFRIGERATED,,,12/8/2020,1,57.24,NUTRITION,64 OZ
4297,"nisi nibh lacinia orci,",National,SOFT DRINKS 12/18&15PK CAN CAR,SOFT DRINKS,,,1/6/2021,1,59.83,GROCERY,12 OZ
4298,"et, commodo at, libero.",Private,BUTTERMILK,FLUID MILK PRODUCTS,,,12/6/2020,1,15.71,GROCERY,1 QT
4299,In tincidunt congue turpis.,Private,BEANS GREEN: FS/WHL/CUT,VEGETABLES - SHELF STABLE,,,5/4/2021,1,37.89,GROCERY,14.5 OZ
4300,vel arcu eu,National,ANTI-ACIDS,ANTACIDS,,,11/11/2020,1,65.96,DRUG GM,72 CT
4301,Aenean sed,National,POPCORN - MICROWAVE,POPCORN,,,2/26/2021,1,7.37,PRODUCE,10.5 OZ
4302,morbi tristique,National,DIPS (NON-REFRIGERATED),BAG SNACKS,,,4/12/2021,1,90.55,GROCERY,9 OZ
4303,"elementum sem, vitae",National,MAINSTREAM,PASTA SAUCE,,,1/21/2021,1,77.27,GROCERY,26 OZ
4304,non leo. Vivamus,National,SW GDS: PUFF PASTRY,SWEET GOODS & SNACKS,,,8/21/2020,1,72.97,PASTRY, 
4305,"non, luctus sit amet,",National,ECONOMY,BACON,,,4/1/2021,1,60.03,MEAT-PCKGD,24 OZ
